"Device: USB-2408-2AO"
"Serial Number: 1C3CD1D"
"Channel Count: 1"
"Sample Count: 2703"
"Start Time: 1/28/2020 12:44:22.566 PM"
"Scan Rate: 1000"
"Sample","Date/Time","AI4 (mV)"
"373","1/28/2020 12:44:22.939 PM","0.21156"
"374","1/28/2020 12:44:22.940 PM","0.21232"
"375","1/28/2020 12:44:22.941 PM","0.21284"
"376","1/28/2020 12:44:22.942 PM","0.21335"
"377","1/28/2020 12:44:22.943 PM","0.21209"
"378","1/28/2020 12:44:22.944 PM","0.21309"
"379","1/28/2020 12:44:22.945 PM","0.21247"
"380","1/28/2020 12:44:22.946 PM","0.21297"
"381","1/28/2020 12:44:22.947 PM","0.21368"
"382","1/28/2020 12:44:22.948 PM","0.21269"
"383","1/28/2020 12:44:22.949 PM","0.21394"
"384","1/28/2020 12:44:22.950 PM","0.21195"
"385","1/28/2020 12:44:22.951 PM","0.21257"
"386","1/28/2020 12:44:22.952 PM","0.21277"
"387","1/28/2020 12:44:22.953 PM","0.21143"
"388","1/28/2020 12:44:22.954 PM","0.21162"
"389","1/28/2020 12:44:22.955 PM","0.21177"
"390","1/28/2020 12:44:22.956 PM","0.21294"
"391","1/28/2020 12:44:22.957 PM","0.21162"
"392","1/28/2020 12:44:22.958 PM","0.21338"
"393","1/28/2020 12:44:22.959 PM","0.21461"
"394","1/28/2020 12:44:22.960 PM","0.21234"
"395","1/28/2020 12:44:22.961 PM","0.21378"
"396","1/28/2020 12:44:22.962 PM","0.21233"
"397","1/28/2020 12:44:22.963 PM","0.21229"
"398","1/28/2020 12:44:22.964 PM","0.21098"
"399","1/28/2020 12:44:22.965 PM","0.21159"
"400","1/28/2020 12:44:22.966 PM","0.21118"
"401","1/28/2020 12:44:22.967 PM","0.21175"
"402","1/28/2020 12:44:22.968 PM","0.21206"
"403","1/28/2020 12:44:22.969 PM","0.21186"
"404","1/28/2020 12:44:22.970 PM","0.21229"
"405","1/28/2020 12:44:22.971 PM","0.21184"
"406","1/28/2020 12:44:22.972 PM","0.21164"
"407","1/28/2020 12:44:22.973 PM","0.21381"
"408","1/28/2020 12:44:22.974 PM","0.21275"
"409","1/28/2020 12:44:22.975 PM","0.21224"
"410","1/28/2020 12:44:22.976 PM","0.21416"
"411","1/28/2020 12:44:22.977 PM","0.21172"
"412","1/28/2020 12:44:22.978 PM","0.21227"
"413","1/28/2020 12:44:22.979 PM","0.21213"
"414","1/28/2020 12:44:22.980 PM","0.21318"
"415","1/28/2020 12:44:22.981 PM","0.21215"
"416","1/28/2020 12:44:22.982 PM","0.21179"
"417","1/28/2020 12:44:22.983 PM","0.21181"
"418","1/28/2020 12:44:22.984 PM","0.21082"
"419","1/28/2020 12:44:22.985 PM","0.21294"
"420","1/28/2020 12:44:22.986 PM","0.21257"
"421","1/28/2020 12:44:22.987 PM","0.21192"
"422","1/28/2020 12:44:22.988 PM","0.21235"
"423","1/28/2020 12:44:22.989 PM","0.21320"
"424","1/28/2020 12:44:22.990 PM","0.21263"
"425","1/28/2020 12:44:22.991 PM","0.21271"
"426","1/28/2020 12:44:22.992 PM","0.21314"
"427","1/28/2020 12:44:22.993 PM","0.21246"
"428","1/28/2020 12:44:22.994 PM","0.21196"
"429","1/28/2020 12:44:22.995 PM","0.21282"
"430","1/28/2020 12:44:22.996 PM","0.21246"
"431","1/28/2020 12:44:22.997 PM","0.21080"
"432","1/28/2020 12:44:22.998 PM","0.21163"
"433","1/28/2020 12:44:22.999 PM","0.21090"
"434","1/28/2020 12:44:23.000 PM","0.21177"
"435","1/28/2020 12:44:23.001 PM","0.21194"
"436","1/28/2020 12:44:23.002 PM","0.21308"
"437","1/28/2020 12:44:23.003 PM","0.21270"
"438","1/28/2020 12:44:23.004 PM","0.21199"
"439","1/28/2020 12:44:23.005 PM","0.21106"
"440","1/28/2020 12:44:23.006 PM","0.21058"
"441","1/28/2020 12:44:23.007 PM","0.21199"
"442","1/28/2020 12:44:23.008 PM","0.21044"
"443","1/28/2020 12:44:23.009 PM","0.21295"
"444","1/28/2020 12:44:23.010 PM","0.21228"
"445","1/28/2020 12:44:23.011 PM","0.21288"
"446","1/28/2020 12:44:23.012 PM","0.21375"
