"Device: USB-2408-2AO"
"Serial Number: 1C3CD1D"
"Channel Count: 1"
"Sample Count: 10287"
"Start Time: 1/28/2020 12:35:42.710 PM"
"Scan Rate: 1000"
"Sample","Date/Time","AI4 (mV)"
"256","1/28/2020 12:35:42.966 PM","1.08522"
"257","1/28/2020 12:35:42.967 PM","1.08475"
"258","1/28/2020 12:35:42.968 PM","1.08493"
"259","1/28/2020 12:35:42.969 PM","1.08551"
"260","1/28/2020 12:35:42.970 PM","1.08401"
"261","1/28/2020 12:35:42.971 PM","1.08560"
"262","1/28/2020 12:35:42.972 PM","1.08533"
"263","1/28/2020 12:35:42.973 PM","1.08366"
"264","1/28/2020 12:35:42.974 PM","1.08388"
"265","1/28/2020 12:35:42.975 PM","1.08501"
"266","1/28/2020 12:35:42.976 PM","1.08477"
"267","1/28/2020 12:35:42.977 PM","1.08394"
"268","1/28/2020 12:35:42.978 PM","1.08448"
"269","1/28/2020 12:35:42.979 PM","1.08264"
"270","1/28/2020 12:35:42.980 PM","1.08457"
"271","1/28/2020 12:35:42.981 PM","1.08413"
"272","1/28/2020 12:35:42.982 PM","1.08598"
"273","1/28/2020 12:35:42.983 PM","1.08383"
"274","1/28/2020 12:35:42.984 PM","1.08467"
"275","1/28/2020 12:35:42.985 PM","1.08419"
"276","1/28/2020 12:35:42.986 PM","1.08290"
"277","1/28/2020 12:35:42.987 PM","1.08440"
"278","1/28/2020 12:35:42.988 PM","1.08280"
"279","1/28/2020 12:35:42.989 PM","1.08380"
"280","1/28/2020 12:35:42.990 PM","1.08423"
"281","1/28/2020 12:35:42.991 PM","1.08452"
"282","1/28/2020 12:35:42.992 PM","1.08443"
"283","1/28/2020 12:35:42.993 PM","1.08349"
"284","1/28/2020 12:35:42.994 PM","1.08489"
"285","1/28/2020 12:35:42.995 PM","1.08454"
"286","1/28/2020 12:35:42.996 PM","1.08323"
"287","1/28/2020 12:35:42.997 PM","1.08335"
"288","1/28/2020 12:35:42.998 PM","1.08445"
"289","1/28/2020 12:35:42.999 PM","1.08336"
"290","1/28/2020 12:35:43.000 PM","1.08471"
"291","1/28/2020 12:35:43.001 PM","1.08334"
"292","1/28/2020 12:35:43.002 PM","1.08468"
"293","1/28/2020 12:35:43.003 PM","1.08453"
"294","1/28/2020 12:35:43.004 PM","1.08311"
"295","1/28/2020 12:35:43.005 PM","1.08302"
"296","1/28/2020 12:35:43.006 PM","1.08405"
"297","1/28/2020 12:35:43.007 PM","1.08562"
"298","1/28/2020 12:35:43.008 PM","1.08284"
"299","1/28/2020 12:35:43.009 PM","1.08389"
"300","1/28/2020 12:35:43.010 PM","1.08553"
"301","1/28/2020 12:35:43.011 PM","1.08483"
"302","1/28/2020 12:35:43.012 PM","1.08453"
"303","1/28/2020 12:35:43.013 PM","1.08346"
"304","1/28/2020 12:35:43.014 PM","1.08441"
"305","1/28/2020 12:35:43.015 PM","1.08575"
"306","1/28/2020 12:35:43.016 PM","1.08465"
"307","1/28/2020 12:35:43.017 PM","1.08498"
"308","1/28/2020 12:35:43.018 PM","1.08554"
"309","1/28/2020 12:35:43.019 PM","1.08344"
"310","1/28/2020 12:35:43.020 PM","1.08405"
"311","1/28/2020 12:35:43.021 PM","1.08453"
"312","1/28/2020 12:35:43.022 PM","1.08475"
"313","1/28/2020 12:35:43.023 PM","1.08450"
"314","1/28/2020 12:35:43.024 PM","1.08252"
"315","1/28/2020 12:35:43.025 PM","1.08503"
"316","1/28/2020 12:35:43.026 PM","1.08356"
"317","1/28/2020 12:35:43.027 PM","1.08548"
"318","1/28/2020 12:35:43.028 PM","1.08432"
"319","1/28/2020 12:35:43.029 PM","1.08437"
"320","1/28/2020 12:35:43.030 PM","1.08561"
"321","1/28/2020 12:35:43.031 PM","1.08511"
"322","1/28/2020 12:35:43.032 PM","1.08527"
"323","1/28/2020 12:35:43.033 PM","1.08496"
"324","1/28/2020 12:35:43.034 PM","1.08488"
"325","1/28/2020 12:35:43.035 PM","1.08439"
"326","1/28/2020 12:35:43.036 PM","1.08315"
