"Device: USB-2408-2AO"
"Serial Number: 1C3CD25"
"Channel Count: 1"
"Sample Count: 2351"
"Start Time: 2/5/2020 10:54:45.568 AM"
"Scan Rate: 1000"
"Sample","Time (s)","AI4 (mV)"
"666","0.666","0.31140633"
"667","0.667","0.31126663"
"668","0.668","0.31219795"
"669","0.669","0.31059608"
"670","0.670","0.31160191"
"671","0.671","0.31229109"
"672","0.672","0.31121075"
"673","0.673","0.31102449"
"674","0.674","0.31097792"
"675","0.675","0.31077303"
"676","0.676","0.31227246"
"677","0.677","0.31135045"
"678","0.678","0.31080097"
"679","0.679","0.31048432"
"680","0.680","0.31173229"
"681","0.681","0.31139702"
"682","0.682","0.31219795"
"683","0.683","0.31110831"
"684","0.684","0.31138770"
"685","0.685","0.31169504"
"686","0.686","0.31185336"
"687","0.687","0.31189993"
"688","0.688","0.31249598"
"689","0.689","0.31127594"
"690","0.690","0.31259842"
"691","0.691","0.31066127"
"692","0.692","0.31171367"
"693","0.693","0.31284057"
"694","0.694","0.31010248"
"695","0.695","0.31067058"
"696","0.696","0.31041913"
"697","0.697","0.30989759"
"698","0.698","0.31029806"
"699","0.699","0.30998141"
"700","0.700","0.30972064"
"701","0.701","0.31111762"
"702","0.702","0.31067990"
"703","0.703","0.31129457"
"704","0.704","0.31186268"
"705","0.705","0.31155534"
"706","0.706","0.31185336"
"707","0.707","0.30850992"
"708","0.708","0.31017698"
"709","0.709","0.31218864"
"710","0.710","0.31145290"
"711","0.711","0.31079166"
"712","0.712","0.31102449"
"713","0.713","0.30979514"
"714","0.714","0.31136908"
"715","0.715","0.31226315"
"716","0.716","0.31127594"
"717","0.717","0.30958094"
"718","0.718","0.30907802"
"719","0.719","0.31171367"
"720","0.720","0.30999072"
"721","0.721","0.30949712"
"722","0.722","0.31189062"
"723","0.723","0.31045638"
"724","0.724","0.31027943"
"725","0.725","0.30986033"
"726","0.726","0.31149015"
"727","0.727","0.31039119"
"728","0.728","0.31108037"
"729","0.729","0.31094067"
"730","0.730","0.31084754"
"731","0.731","0.30854717"
"732","0.732","0.30932948"
"733","0.733","0.31118281"
"734","0.734","0.31149015"
"735","0.735","0.31182542"
"736","0.736","0.31126663"
"737","0.737","0.30884519"
"738","0.738","0.31041913"
"739","0.739","0.31048432"
"740","0.740","0.31065196"
"741","0.741","0.30884519"
"742","0.742","0.31203963"
"743","0.743","0.31144358"
"744","0.744","0.30974858"
"745","0.745","0.31333417"
"746","0.746","0.31036325"
"747","0.747","0.31046569"
"748","0.748","0.31127594"
"749","0.749","0.31050295"
"750","0.750","0.31125732"
"751","0.751","0.31055883"
"752","0.752","0.31022355"
"753","0.753","0.31101517"
"754","0.754","0.31123869"
"755","0.755","0.31141564"
"756","0.756","0.31099655"
"757","0.757","0.30974858"
"758","0.758","0.31176023"
"759","0.759","0.31166710"
"760","0.760","0.30984171"
"761","0.761","0.30991621"
"762","0.762","0.30986033"
"763","0.763","0.31075440"
"764","0.764","0.31126663"
"765","0.765","0.31039119"
"766","0.766","0.31013042"
"767","0.767","0.31229109"
"768","0.768","0.31199306"
"769","0.769","0.31102449"
"770","0.770","0.31151809"
"771","0.771","0.31073578"
"772","0.772","0.31083822"
"773","0.773","0.31057745"
"774","0.774","0.31142496"
"775","0.775","0.30973926"
"776","0.776","0.30832365"
"777","0.777","0.31184405"
"778","0.778","0.30926429"
"779","0.779","0.30994415"
"780","0.780","0.30959025"
"781","0.781","0.31067990"
"782","0.782","0.31189062"
"783","0.783","0.31180680"
"784","0.784","0.31004660"
"785","0.785","0.31085685"
"786","0.786","0.31040981"
"787","0.787","0.31080097"
"788","0.788","0.31101517"
"789","0.789","0.31057745"
"790","0.790","0.31202100"
"791","0.791","0.31127594"
"792","0.792","0.30972064"
"793","0.793","0.30979514"
"794","0.794","0.31252392"
"795","0.795","0.31000935"
"796","0.796","0.31161122"
"797","0.797","0.31163916"
"798","0.798","0.31000935"
"799","0.799","0.30919909"
"800","0.800","0.31060539"
"801","0.801","0.31246804"
"802","0.802","0.31141564"
"803","0.803","0.31177886"
"804","0.804","0.30910596"
"805","0.805","0.31092204"
"806","0.806","0.31210482"
"807","0.807","0.31088479"
"808","0.808","0.31051226"
"809","0.809","0.31006522"
"810","0.810","0.30949712"
"811","0.811","0.31054020"
"812","0.812","0.31045638"
"813","0.813","0.31156465"
"814","0.814","0.31105243"
"815","0.815","0.30966476"
"816","0.816","0.31096861"
"817","0.817","0.30938536"
"818","0.818","0.31110831"
"819","0.819","0.31010248"
"820","0.820","0.31064264"
"821","0.821","0.30984171"
"822","0.822","0.31091273"
"823","0.823","0.31096861"
"824","0.824","0.31185336"
"825","0.825","0.31068921"
"826","0.826","0.31003729"
"827","0.827","0.30922703"
"828","0.828","0.31081960"
"829","0.829","0.31089410"
"830","0.830","0.30923635"
"831","0.831","0.30891038"
"832","0.832","0.31028874"
"833","0.833","0.31019561"
"834","0.834","0.31085685"
"835","0.835","0.31024218"
"836","0.836","0.31248666"
"837","0.837","0.31075440"
"838","0.838","0.31038187"
"839","0.839","0.30928291"
"840","0.840","0.31026080"
"841","0.841","0.31013973"
"842","0.842","0.31136908"
"843","0.843","0.30874275"
"844","0.844","0.31158328"
"845","0.845","0.31087548"
"846","0.846","0.30845404"
"847","0.847","0.30988827"
"848","0.848","0.31040050"
"849","0.849","0.30957162"
"850","0.850","0.30940399"
"851","0.851","0.30904077"
"852","0.852","0.31005591"
"853","0.853","0.31142496"
"854","0.854","0.31095929"
"855","0.855","0.31032600"
"856","0.856","0.31022355"
"857","0.857","0.31116419"
"858","0.858","0.31125732"
"859","0.859","0.31029806"
"860","0.860","0.31166710"
"861","0.861","0.31047501"
"862","0.862","0.30973926"
"863","0.863","0.30980445"
"864","0.864","0.31128526"
"865","0.865","0.31069852"
"866","0.866","0.31150877"
"867","0.867","0.30970201"
"868","0.868","0.31113625"
"869","0.869","0.31103380"
"870","0.870","0.30981377"
"871","0.871","0.31113625"
"872","0.872","0.31157397"
"873","0.873","0.30936673"
"874","0.874","0.31169504"
"875","0.875","0.30968338"
"876","0.876","0.31072646"
"877","0.877","0.31226315"
"878","0.878","0.31164847"
"879","0.879","0.31113625"
"880","0.880","0.31092204"
"881","0.881","0.31236559"
"882","0.882","0.31060539"
"883","0.883","0.31170435"
"884","0.884","0.30969270"
"885","0.885","0.30974858"
"886","0.886","0.31219795"
"887","0.887","0.31164847"
"888","0.888","0.31086616"
"889","0.889","0.31123869"
"890","0.890","0.31065196"
"891","0.891","0.31031668"
"892","0.892","0.31081960"
"893","0.893","0.31115487"
"894","0.894","0.31105243"
"895","0.895","0.31203032"
"896","0.896","0.31354837"
"897","0.897","0.31015836"
"898","0.898","0.31073578"
"899","0.899","0.31173229"
"900","0.900","0.31184405"
"901","0.901","0.30936673"
"902","0.902","0.31113625"
"903","0.903","0.31108037"
"904","0.904","0.31130388"
"905","0.905","0.31111762"
"906","0.906","0.31148084"
"907","0.907","0.30983239"
"908","0.908","0.31008385"
"909","0.909","0.31081028"
"910","0.910","0.31181611"
"911","0.911","0.30986033"
"912","0.912","0.31071715"
"913","0.913","0.31112693"
"914","0.914","0.30978583"
"915","0.915","0.31170435"
"916","0.916","0.31162053"
"917","0.917","0.31021424"
"918","0.918","0.31085685"
"919","0.919","0.30978583"
"920","0.920","0.31029806"
"921","0.921","0.31079166"
"922","0.922","0.31085685"
"923","0.923","0.31087548"
"924","0.924","0.31062402"
"925","0.925","0.31128526"
"926","0.926","0.31077303"
"927","0.927","0.31152740"
"928","0.928","0.31075440"
"929","0.929","0.31025149"
"930","0.930","0.31043775"
"931","0.931","0.31045638"
"932","0.932","0.30990690"
"933","0.933","0.31066127"
"934","0.934","0.30952506"
"935","0.935","0.31084754"
"936","0.936","0.30892901"
"937","0.937","0.31038187"
"938","0.938","0.30977651"
"939","0.939","0.31215139"
"940","0.940","0.31104311"
"941","0.941","0.31023286"
"942","0.942","0.30982308"
"943","0.943","0.31075440"
"944","0.944","0.31072646"
"945","0.945","0.30956231"
"946","0.946","0.31123869"
"947","0.947","0.31156465"
"948","0.948","0.31024218"
"949","0.949","0.31042844"
"950","0.950","0.31075440"
"951","0.951","0.31043775"
"952","0.952","0.31080097"
"953","0.953","0.30970201"
"954","0.954","0.31139702"
"955","0.955","0.30913390"
"956","0.956","0.30936673"
"957","0.957","0.31000935"
"958","0.958","0.31170435"
