"Device: USB-2408-2AO"
"Serial Number: 1C3CD25"
"Channel Count: 1"
"Sample Count: 2847"
"Start Time: 2/5/2020 11:07:36.567 AM"
"Scan Rate: 1000"
"Sample","Time (s)","AI4 (mV)"
"933","0.933","0.94351359"
"934","0.934","0.94431452"
"935","0.935","0.94421208"
"936","0.936","0.94374642"
"937","0.937","0.94331801"
"938","0.938","0.94287097"
"939","0.939","0.94400719"
"940","0.940","0.94367191"
"941","0.941","0.94356947"
"942","0.942","0.94225630"
"943","0.943","0.94359741"
"944","0.944","0.94321556"
"945","0.945","0.94438903"
"946","0.946","0.94313174"
"947","0.947","0.94338320"
"948","0.948","0.94406307"
"949","0.949","0.94458461"
"950","0.950","0.94316900"
"951","0.951","0.94194897"
"952","0.952","0.94342045"
"953","0.953","0.94450079"
"954","0.954","0.94224699"
"955","0.955","0.94292685"
"956","0.956","0.94438903"
"957","0.957","0.94372779"
"958","0.958","0.94385818"
